ednra_human	gna12_human	1
g37l1_human	gnaq_human	0
gp148_human	gna15_human	0
ada2a_human	gnaz_human	1
gp171_human	gnaq_human	0
5ht7r_human	gnaz_human	0
pth2r_human	gnaq_human	0
ada1a_human	gnaz_human	0
gpr18_human	gnai1_human	0
ada1b_human	gnal_human	0
gpr39_human	gna15_human	1
gpr62_human	gna13_human	0
ntr1_human	gnas2_human	0
npff2_human	gnai1_human	1
psyr_human	gnao_human	0
pe2r2_human	gna13_human	1
5ht2b_human	gna12_human	0
oprm_human	gnai2_human	1
gp149_human	gna13_human	0
v2r_human	gna14_human	1
adrb2_human	gna15_human	1
vipr2_human	gna15_human	1
g37l1_human	gna13_human	0
v1ar_human	gnaq_human	1
lt4r1_human	gnao_human	1
gp146_human	gnaq_human	0
ada2b_human	gna11_human	0
calcr_human	gna15_human	1
psyr_human	gna13_human	1
p2ry2_human	gna15_human	1
gipr_human	gna11_human	0
acm1_human	gnai1_human	1
5ht2c_human	gnai2_human	1
pe2r1_human	gna12_human	1
oprx_human	gnal_human	0
gpr75_human	gnai1_human	1
ednra_human	gnal_human	1
acm1_human	gnai2_human	1
ccr5_human	gna14_human	0
ada2c_human	gnal_human	0
calcr_human	gnaz_human	1
gp148_human	gna13_human	0
mrgrg_human	gna13_human	0
par1_human	gnai1_human	1
lpar6_human	gnal_human	0
gp150_human	gnaq_human	0
npff1_human	gna14_human	0
agrd2_human	gna13_human	0
oprk_human	gnai1_human	1
ghsr_human	gnao_human	1
5ht5a_human	gna13_human	0
pacr_human	gnao_human	1
ffar3_human	gna14_human	0
gp153_human	gna13_human	0
ada1d_human	gna13_human	0
aa1r_human	gnai2_human	1
drd1_human	gna12_human	0
c5ar1_human	gna15_human	1
pe2r1_human	gnas2_human	0
oprk_human	gnai2_human	1
crfr1_human	gna13_human	1
grm6_human	gnaq_human	0
hrh2_human	gna11_human	0
grm1_human	gna15_human	1
agrg6_human	gna13_human	0
acm2_human	gnao_human	1
v1br_human	gnao_human	1
pd2r2_human	gnao_human	1
bkrb1_human	gna14_human	1
acm4_human	gnai1_human	1
ta2r_human	gnaq_human	1
gnrhr_human	gna14_human	1
drd4_human	gnal_human	0
agrg2_human	gnai1_human	0
agrd2_human	gna12_human	0
aa2br_human	gna13_human	1
grm3_human	gnaq_human	0
gpr63_human	gnai1_human	0
vipr1_human	gnao_human	1
oprd_human	gna12_human	0
5ht1d_human	gna13_human	0
mc4r_human	gnao_human	1
5ht2a_human	gnai1_human	1
glp1r_human	gnao_human	1
agrf1_human	gnaq_human	0
gpr32_human	gna13_human	0
lt4r1_human	gnaz_human	1
aa3r_human	gna13_human	0
oprm_human	gna14_human	0
hrh3_human	gnal_human	0
grm8_human	gnal_human	0
glr_human	gnaz_human	1
sctr_human	gnao_human	1
pe2r4_human	gnal_human	1
cnr1_human	gna12_human	1
aa2br_human	gnai2_human	0
cxcr4_human	gna12_human	0
v1br_human	gna13_human	0
mc3r_human	gnaz_human	1
glr_human	gna14_human	1
glr_human	gnaq_human	1
lpar6_human	gna11_human	0
grm6_human	gnai1_human	1
acm3_human	gnai1_human	1
pth1r_human	gnao_human	1
ffar4_human	gnaq_human	1
oprk_human	gna12_human	1
par2_human	gna11_human	1
oprm_human	gnal_human	0
5ht2b_human	gnaz_human	1
par2_human	gnaz_human	1
gpr52_human	gnai1_human	0
gpr78_human	gnai1_human	0
cnr2_human	gnal_human	0
ffar2_human	gnaz_human	0
fpr1_human	gnal_human	0
agrg1_human	gna13_human	0
oprd_human	gna13_human	1
cnr1_human	gnaq_human	1
gp149_human	gna15_human	0
gpbar_human	gna14_human	0
mtr1b_human	gnaq_human	0
5ht1a_human	gnao_human	1
ccr6_human	gna14_human	0
gpr84_human	gna15_human	0
gipr_human	gna12_human	0
grm4_human	gnal_human	0
bkrb1_human	gnal_human	0
ffar2_human	gna13_human	0
ffar3_human	gnao_human	1
p2y10_human	gnai1_human	1
pacr_human	gna15_human	1
calcr_human	gna13_human	1
glp1r_human	gnaz_human	1
sucr1_human	gna15_human	0
pf2r_human	gnai1_human	1
ffar3_human	gnaz_human	1
ghsr_human	gnaz_human	1
5ht7r_human	gnao_human	1
cltr2_human	gnai2_human	1
hrh1_human	gnal_human	1
pf2r_human	gna13_human	1
aa2ar_human	gna12_human	1
bkrb1_human	gna13_human	0
npff2_human	gnaq_human	0
s1pr1_human	gnaz_human	0
gpr26_human	gnal_human	1
npy4r_human	gna15_human	0
5ht1a_human	gnai1_human	1
5ht1a_human	gna11_human	0
npff2_human	gna14_human	0
acm1_human	gnao_human	1
calcr_human	gna11_human	1
5ht1f_human	gnal_human	0
cltr2_human	gnal_human	0
mrgrd_human	gnai1_human	1
mtr1b_human	gna12_human	0
ada1d_human	gnao_human	0
glp2r_human	gna13_human	0
gp160_human	gna13_human	0
npy5r_human	gnai1_human	0
oxgr1_human	gna15_human	0
gp151_human	gnal_human	0
gp151_human	gnaq_human	0
ta2r_human	gna13_human	1
oprm_human	gnaq_human	0
pe2r2_human	gnaq_human	0
npy5r_human	gnaq_human	0
pe2r3_human	gna11_human	0
drd3_human	gnaq_human	0
galr2_human	gna13_human	1
nk3r_human	gnao_human	1
oprk_human	gnaq_human	0
nk2r_human	gnal_human	0
bkrb2_human	gna12_human	1
drd1_human	gnaq_human	0
grm6_human	gna13_human	0
lpar1_human	gna12_human	0
ffar2_human	gna15_human	0
c5ar1_human	gnai1_human	1
mshr_human	gnal_human	1
ada1d_human	gnal_human	0
ghsr_human	gna13_human	1
acm4_human	gna12_human	1
cnr2_human	gna14_human	0
pf2r_human	gnal_human	0
ntr1_human	gna13_human	1
c5ar1_human	gna11_human	0
cltr2_human	gna15_human	1
lt4r1_human	gnai1_human	1
